0x00000108,0x00,Control_Register_Map
0x00000109,0x00,Control_Register_Map
0x0000010A,0x00,Control_Register_Map
0x0000010B,0x00,Control_Register_Map
0x0000010C,0x01,Control_Register_Map
0x0000010E,0x0FD,Control_Register_Map
0x0000010F,0x00,Control_Register_Map
0x00000110,0x01,Control_Register_Map
0x00000111,0x00,Control_Register_Map
0x00000112,0x00,Control_Register_Map
0x00000113,0x00,Control_Register_Map
0x00000114,0x00,Control_Register_Map
0x00000115,0x00,Control_Register_Map
0x00000116,0x30,Control_Register_Map
0x00000118,0x0F3,Control_Register_Map
0x00000119,0x02,Control_Register_Map
0x0000011A,0x00,Control_Register_Map
0x0000011B,0x00,Control_Register_Map
0x0000011C,0x00,Control_Register_Map
0x0000011D,0x00,Control_Register_Map
0x0000011E,0x00,Control_Register_Map
0x0000011F,0x00,Control_Register_Map
0x00000120,0x01,Control_Register_Map
0x00000122,0x0FD,Control_Register_Map
0x00000123,0x00,Control_Register_Map
0x00000124,0x01,Control_Register_Map
0x00000125,0x00,Control_Register_Map
0x00000126,0x00,Control_Register_Map
0x00000127,0x00,Control_Register_Map
0x00000128,0x00,Control_Register_Map
0x00000129,0x00,Control_Register_Map
0x0000012A,0x30,Control_Register_Map
0x0000012C,0x0F3,Control_Register_Map
0x0000012D,0x02,Control_Register_Map
0x0000012E,0x00,Control_Register_Map
0x0000012F,0x00,Control_Register_Map
0x00000130,0x00,Control_Register_Map
0x00000131,0x00,Control_Register_Map
0x00000132,0x00,Control_Register_Map
0x00000133,0x00,Control_Register_Map
0x00000134,0x01,Control_Register_Map
0x00000136,0x0FD,Control_Register_Map
0x00000137,0x00,Control_Register_Map
0x00000138,0x01,Control_Register_Map
0x00000139,0x00,Control_Register_Map
0x0000013A,0x00,Control_Register_Map
0x0000013B,0x00,Control_Register_Map
0x0000013C,0x00,Control_Register_Map
0x0000013D,0x00,Control_Register_Map
0x0000013E,0x30,Control_Register_Map
0x00000140,0x0F3,Control_Register_Map
0x00000141,0x10,Control_Register_Map
0x00000142,0x00,Control_Register_Map
0x00000143,0x00,Control_Register_Map
0x00000144,0x00,Control_Register_Map
0x00000145,0x00,Control_Register_Map
0x00000146,0x00,Control_Register_Map
0x00000147,0x00,Control_Register_Map
0x00000148,0x01,Control_Register_Map
0x0000014A,0x0FD,Control_Register_Map
0x0000014B,0x00,Control_Register_Map
0x0000014C,0x01,Control_Register_Map
0x0000014D,0x00,Control_Register_Map
0x0000014E,0x00,Control_Register_Map
0x0000014F,0x00,Control_Register_Map
0x00000150,0x00,Control_Register_Map
0x00000151,0x00,Control_Register_Map
0x00000152,0x30,Control_Register_Map
